نوع العقار,الغرض,المدينة,الحي,الواجهة,المساحة,سعر المتر,السعر الإجمالي
أرض,سكني, الرياض , حي حطين ,جنوبية شرقية,1400,6720,9408000
أرض,سكني, الرياض , حي النرجس ,شمالية,900,5100,4590000
أرض,سكني, الرياض , حي قرطبة ,جنوبية,571,4850,2769350
أرض,سكني, الرياض , حي المروج ,شمالية شرقية,1144,6119,7000136
أرض,سكني, الرياض , حي الزاهر ,شمالية شرقية,900,666,599400
أرض,سكني, الرياض , حي الزاهر ,غربية,918,816,749088
أرض,سكني, الرياض , حي النرجس ,شمالية,900,5200,4680000
أرض,سكني, الرياض , حي البيان ,غربية,576,1780,1025280
أرض,سكني, الرياض , حي البيان ,أربع شوارع,510,900,459000
أرض,سكني, الرياض , حي البيان ,شمالية,57000,90,5130000
أرض,تجاري, الرياض , حي اشبيلية ,غربية,930,10000,9300000
أرض,تجاري, الرياض , حي جرير ,جنوبية,312,3200,998400
أرض,تجاري, الرياض , حي جرير ,شمالية,248,3200,793600
أرض,تجاري وسكني, الرياض , حي ظهرة لبن ,جنوبية,750,2600,1950000
أرض,تجاري وسكني, الرياض , حي ظهرة لبن ,جنوبية,934,963,899442
أرض,سكني, الرياض, الرياض ,ثلاث شوارع,432,1158,500256
أرض,سكني, الرياض , حي الجنادرية ,غربية,625,2400,1500000
أرض,سكني, الرياض , حي الجنادرية ,جنوبية,375,1600,600000
أرض,تجاري, الرياض , حي قرطبة ,جنوبية,2112,6500,13728000
أرض,سكني, الرياض , حي قرطبة ,جنوبية غربية,455,1758,799890
أرض,تجاري وسكني, الرياض , حي السلي ,جنوبية,2400,2500,6000000
أرض,تجاري وسكني, الرياض , حي سلطانة ,جنوبية,2400,2500,6000000
أرض,سكني, الرياض , حي الرمال ,غربية,457,2400,1096800
أرض,سكني, الرياض , حي النرجس ,شمالية,360,6500,2340000
أرض,تجاري وسكني, الرياض , حي الروضة ,أربع شوارع,9900,4500,44550000
أرض,تجاري وسكني, الرياض , حي الروضة ,ثلاث شوارع,1050,7500,7875000
أرض,سكني, الرياض , حي الرمال ,جنوبية,610,2213,1349930
أرض,تجاري وسكني, الرياض , حي ظهرة لبن ,شمالية غربية,900,2100,1890000
أرض,تجاري وسكني, الرياض , حي الرمال ,شمالية,1250,3500,4375000
أرض,تجاري وسكني, الرياض , حي السعادة ,غربية,305,2500,762500
أرض,تجاري, الرياض , حي العوالي ,شمالية شرقية,900,2222,1999800
أرض,سكني, الرياض , حي الخليج ,شرقية,700,3300,2310000
أرض,سكني, الرياض , حي الفاروق ,شمالية,640,3000,1920000
أرض,سكني, الرياض , حي المروة ,أربع شوارع,2750,1500,4125000
أرض,سكني, الرياض , حي النرجس ,جنوبية,1200,5000,6000000
أرض,سكني, الرياض , حي النرجس ,جنوبية,450,588,264600
أرض,تجاري وسكني, الرياض, الرياض ,جنوبية شرقية,508,800,406400
أرض,تجاري وسكني, الرياض, الرياض ,شمالية شرقية,752,1595,1199440
أرض,تجاري وسكني, الرياض, الرياض ,شرقية,375,1450,543750
أرض,تجاري وسكني, الرياض , حي السليمانية ,أربع شوارع,10000,7000,70000000
أرض,سكني, الرياض , حي الحزم ,غربية,720,2200,1584000
أرض,تجاري, الرياض, الرياض ,جنوبية,3900,6500,25350000
أرض,سكني, الرياض, الرياض ,جنوبية,3541,2300,8144300
أرض,سكني, الرياض , حي الحزم ,جنوبية,400,2250,900000
أرض,تجاري وسكني, الرياض , حي عكاظ ,أربع شوارع,7936,1450,11507200
أرض,سكني, الرياض , حي عكاظ ,جنوبية,756,376,284256
أرض,سكني, الرياض , حي ضاحية نمار ,غربية,444,1126,499944
أرض,سكني, الرياض , حي الملقا ,شمالية شرقية,1000,10000,10000000
أرض,سكني, حي العارض , شارع عبدالله بن العاص ,شمالية,448,4600,2060800
أرض,تجاري, الرياض , حي النسيم الغربي ,غربية,7400,3500,25900000
أرض,سكني, الرياض , حي الندى ,شرقية,750,6500,4875000
أرض,تجاري, الرياض , حي العارض ,جنوبية غربية,900,5500,4950000
أرض,سكني, الرياض , حي ظهرة لبن ,غربية,900,2200,1980000
أرض,سكني, الرياض , حي الرمال ,شمالية,402,2700,1085400
أرض,سكني, الرياض, الرياض ,شرقية,2450,2400,5880000
أرض,سكني, الرياض, الرياض ,شرقية,2450,2400,5880000
أرض,سكني, الرياض, الرياض ,شرقية,759,700,531300
أرض,سكني, الرياض, الرياض ,غربية,1900,1650,3135000
أرض,سكني, الرياض, الرياض ,شمالية,432,1504,649728
أرض,سكني, الرياض , حي قرطبة ,شمالية,1375,4900,6737500
أرض,سكني, الخرج, ضرما ,شمالية,2000,235,470000
أرض,سكني, حريملاء, الرياض ,غربية,375,1400,525000
أرض,سكني, الرياض, الرياض ,جنوبية,900,888,799200
أرض,سكني, الرياض , حي عريض ,غربية,450,800,360000
أرض,تجاري وسكني, الرياض , حي ظهرة لبن ,جنوبية,824,2100,1730400
أرض,تجاري, الرياض, الرياض ,شرقية,6000,1000,6000000
أرض,تجاري, الرياض, الرياض ,شرقية,375,1500,562500
أرض,سكني, رماح, الرياض ,شمالية,1080,648,699840
أرض,سكني, الرياض , حي بنبان ,جنوبية,750,3500,2625000
أرض,تجاري وسكني, الرياض , حي الروضة ,شرقية,600,4000,2400000
أرض,تجاري وسكني, الرياض , حي البيان ,غربية,1900,2300,4370000
أرض,تجاري وسكني, الرياض , حي البيان ,شمالية,930,806,749580
أرض,سكني, الرياض , حي البيان ,غربية,5300,2500,13250000
أرض,سكني, الرياض , حي البديعة ,جنوبية شرقية,626,1837,1149962
أرض,سكني, الرياض , حي الخليج ,جنوبية,750,3300,2475000
أرض,تجاري, الرياض , حي اشبيلية ,جنوبية شرقية,1400,6000,8400000
أرض,تجاري وسكني, الرياض , حي اشبيلية ,شمالية غربية,891,6000,5346000
أرض,سكني, الرياض , حي عريض ,شرقية,405,986,399330
أرض,تجاري وسكني, الرياض, الرياض ,أربع شوارع,299684,1450,434541800
أرض,تجاري وسكني, الرياض , حي الرمال ,أربع شوارع,299684,1450,434541800
أرض,تجاري وسكني, الرياض , حي ضاحية نمار ,شرقية,432,1157,499824
أرض,سكني, الرياض , حي الربوة ,ثلاث شوارع,2508,3500,8778000
أرض,سكني, حريملاء, حي الخير ,شمالية,750,1280,960000
أرض,سكني, حريملاء, حي الخير ,شمالية,625,2150,1343750
أرض,سكني, الرياض , حي الهدا ,جنوبية,3241,5000,16205000
أرض,سكني, الرياض, الرياض ,جنوبية,3241,5000,16205000
أرض,سكني, الرياض , حي الروضة ,غربية,1000,3500,3500000
أرض,سكني, الرياض , حي العارض ,شمالية غربية,496,5200,2579200
أرض,سكني, الرياض , حي الروضة ,جنوبية,627,4200,2633400
أرض,سكني, الرياض , حي لبن ,شمالية شرقية,1050,4500,4725000
أرض,سكني, الرياض, الرياض ,جنوبية,900,750,675000
أرض,سكني, الرياض, الرياض ,جنوبية,375,850,318750
أرض,سكني, الرياض , حي العزيزية ,شمالية شرقية,2790,2000,5580000
أرض,سكني, الرياض , ,جنوبية,300,2950,885000
أرض,سكني, الرياض , ,شمالية غربية,838,500,419000
أرض,سكني, الرياض , حي الدار البيضاء ,جنوبية شرقية,625,1500,937500
أرض,سكني, الرياض , حي الدار البيضاء ,شرقية,650,1538,999700
أرض,سكني, الرياض , حي ظهرة لبن ,شمالية,2400,3500,8400000
أرض,تجاري, الرياض , حي المروج ,شرقية,1000,8000,8000000
أرض,تجاري, الرياض , حي القادسية ,ثلاث شوارع,1608,3400,5467200
أرض,تجاري وسكني, الرياض , حي الرمال ,ثلاث شوارع,8100,2550,20655000
أرض,تجاري, الرياض , حي الرمال ,جنوبية غربية,2250,1500,3375000
أرض,سكني, الرياض , حي الجنادرية ,شرقية,375,2300,862500
أرض,سكني, الرياض , حي طويق ,غربية,400,2250,900000
أرض,تجاري, الرياض , حي اليرموك ,ثلاث شوارع,2880,4500,12960000
أرض,سكني, الرياض , حي عريض ,شرقية,450,956,430200
أرض,سكني, الرياض , حي العارض ,ثلاث شوارع,5450,4600,25070000
أرض,سكني, الرياض , حي الزاهر ,شمالية,936,801,749736
أرض,سكني, الرياض , حي العارض ,ثلاث شوارع,5450,4600,25070000
أرض,سكني, الرياض , حي المصفاة ,شرقية,600,555,333000
أرض,سكني, الرياض, الرياض ,جنوبية,750,1100,825000
أرض,سكني, الرياض , حي الشرق ,شمالية,1850,500,925000
أرض,سكني, الرياض , حي الشرق ,غربية,1561,1300,2029300
أرض,سكني, الرياض , ,شرقية,432,926,400032
أرض,سكني, الرياض , ,شمالية شرقية,644,6987,4499628
أرض,سكني, الرياض , حي المهدية ,شمالية,456,3400,1550400
أرض,تجاري, الرياض , حي المهدية ,جنوبية,900,7600,6840000
أرض,تجاري, الرياض , حي المهدية ,جنوبية,900,7600,6840000
أرض,سكني, الرياض , حي المهدية ,غربية,96755,1000,96755000
أرض,سكني, الرياض , حي الخير ,جنوبية,840,1800,1512000
أرض,سكني, الرياض , حي ضاحية نمار ,شمالية غربية,244,1434,349896
أرض,سكني, الرياض , حي ضاحية نمار ,شمالية,880,1380,1214400
أرض,سكني, الرياض , حي البيان ,غربية,810,2600,2106000
أرض,تجاري وسكني, الرياض , حي المهدية ,شمالية شرقية,900,3334,3000600
أرض,سكني, الرياض , حي المهدية ,جنوبية غربية,675,4296,2899800
أرض,سكني, حريملاء, القرينه ,جنوبية غربية,630,1000,630000
أرض,تجاري وسكني, امارة منطقة الرياض, الرياض ,جنوبية,900,720,648000
أرض,تجاري وسكني, حريملاء, ملهم ,غربية,630,1270,800100
أرض,تجاري وسكني, رماح, الرياض ,غربية,630,1270,800100
أرض,تجاري وسكني, رماح, الرياض ,شرقية,750,1500,1125000
أرض,تجاري وسكني, رماح, الرياض ,شمالية,500,4300,2150000
أرض,سكني, الرياض , حي عريض ,ثلاث شوارع,400,1125,450000
أرض,سكني, حريملاء, الرياض ,غربية,750,2000,1500000
أرض,سكني, الرياض , حي الملقا ,غربية,636,7000,4452000
أرض,سكني, الرياض , حي بنبان ,جنوبية شرقية,10000,1000,10000000
أرض,سكني, حريملاء, ملهم ,جنوبية شرقية,10000,1000,10000000
أرض,سكني, الرياض , حي الحمراء ,شمالية,1125,5000,5625000
أرض,تجاري وسكني, الرياض , حي الشفا ,جنوبية غربية,971,2059,1999289
أرض,تجاري وسكني, الرياض , حي النظيم ,جنوبية شرقية,2500,2000,5000000
أرض,تجاري وسكني, الرياض , حي الرمال ,جنوبية,457,2100,959700
أرض,تجاري وسكني, الرياض , حي الدفاع ,جنوبية,457,2100,959700
أرض,تجاري وسكني, الرياض , حي الدفاع ,شمالية,1173,511,599403
أرض,تجاري, امارة منطقة الرياض, الرياض ,جنوبية,2000,3500,7000000
أرض,سكني, الرياض , حي العريجاء الغربية ,جنوبية,400,1500,600000
أرض,تجاري وسكني, الرياض , حي ظهرة لبن ,جنوبية غربية,1050,2380,2499000
أرض,تجاري وسكني, الرياض , حي العريجاء الغربي ,غربية,313,2000,626000
أرض,سكني, الرياض , حي العريجاء الغربي ,جنوبية,472,1695,800040
