,yearnumber,quarternumber,quarternamear,quarterid,region_ar,city_ar,district_ar,typecategoryar,deed_counts,RealEstatePrice_SUM,Meter_Price_W_Avg_IQR
22486,2021,2,الربع الثانى,20212,منطقة الرياض,الرياض,السويدي,قطعة أرض-سكنى,10,5185137.5,987.962417
22487,2020,3,الربع الثالث,20203,منطقة الرياض,الرياض,السويدي,قطعة أرض-سكنى,10,3411100.0,706.698715
22488,2019,4,الربع الرابع,20194,منطقة الرياض,الرياض,السويدي,قطعة أرض-سكنى,2,760000.0,
22489,2019,1,الربع الأول,20191,منطقة الرياض,الرياض,السويدي,قطعة أرض-سكنى,5,1725500.0,
22490,2022,2,الربع الثانى,20222,منطقة الرياض,الرياض,شبرا,قطعة أرض-سكنى,22,17533643.51,1827.78088
22491,2020,4,الربع الرابع,20204,منطقة الرياض,الرياض,شبرا,قطعة أرض-سكنى,17,17344999.98,1625.120423
22492,2020,1,الربع الأول,20201,منطقة الرياض,الرياض,شبرا,قطعة أرض-سكنى,17,14629000.0,1472.470588
22493,2023,1,الربع الأول,20231,منطقة الرياض,الرياض,شبرا,قطعة أرض-سكنى,14,12721151.17,1817.365702
22494,2023,2,الربع الثانى,20232,منطقة الرياض,الرياض,شبرا,قطعة أرض-سكنى,19,17851049.33,1680.452438
22495,2022,3,الربع الثالث,20223,منطقة الرياض,الرياض,شبرا,قطعة أرض-سكنى,9,6116448.15,1987.768925
22507,2021,4,الربع الرابع,20214,منطقة الرياض,الرياض,شبرا,قطعة أرض-سكنى,10,13065000.0,1905.443067
22508,2021,1,الربع الأول,20211,منطقة الرياض,الرياض,شبرا,قطعة أرض-سكنى,24,17139931.65,1474.468457
22509,2019,2,الربع الثانى,20192,منطقة الرياض,الرياض,,قطعة أرض-سكنى,3,2870000.0,
22510,2022,2,الربع الثانى,20222,منطقة الرياض,الرياض,,قطعة أرض-سكنى,1,2700000.0,
22511,2018,3,الربع الثالث,20183,منطقة الرياض,الرياض,,قطعة أرض-سكنى,2,1170000.0,
22512,2021,3,الربع الثالث,20213,منطقة الرياض,الرياض,,قطعة أرض-سكنى,1,1800000.0,
22513,2020,4,الربع الرابع,20204,منطقة الرياض,الرياض,,قطعة أرض-سكنى,3,15761200.0,
22514,2020,1,الربع الأول,20201,منطقة الرياض,الرياض,,قطعة أرض-سكنى,2,4697000.0,
22515,2023,1,الربع الأول,20231,منطقة الرياض,الرياض,,قطعة أرض-سكنى,2,4000000.0,
22516,2021,2,الربع الثانى,20212,منطقة الرياض,الرياض,منفوحة,قطعة أرض-سكنى,15,24690500.0,1283.068225
22517,2021,2,الربع الثانى,20212,منطقة الرياض,الرياض,الغنامية,قطعة أرض-سكنى,39,6405125.0,241.400149
22518,2020,3,الربع الثالث,20203,منطقة الرياض,الرياض,الغنامية,قطعة أرض-سكنى,38,4546000.0,176.496247
22519,2019,4,الربع الرابع,20194,منطقة الرياض,الرياض,الغنامية,قطعة أرض-سكنى,24,2159725.0,190.588665
22520,2019,1,الربع الأول,20191,منطقة الرياض,الرياض,الغنامية,قطعة أرض-سكنى,18,2899842.0,308.42862
22522,2018,2,الربع الثانى,20182,منطقة الرياض,الرياض,,قطعة أرض-سكنى,2,1600000.0,
22531,2020,2,الربع الثانى,20202,منطقة الرياض,الرياض,إشبيلية,قطعة أرض-سكنى,13,19134680.76,2409.1637
22532,2023,2,الربع الثانى,20232,منطقة الرياض,الرياض,إشبيلية,قطعة أرض-سكنى,47,70169328.57,3143.790807
22533,2019,3,الربع الثالث,20193,منطقة الرياض,الرياض,إشبيلية,قطعة أرض-سكنى,11,14264796.91,2321.637373
22534,2022,3,الربع الثالث,20223,منطقة الرياض,الرياض,إشبيلية,قطعة أرض-سكنى,52,60294492.9,2537.643574
22535,2018,4,الربع الرابع,20184,منطقة الرياض,الرياض,إشبيلية,قطعة أرض-سكنى,17,12493455.1,1775.645814
22536,2021,4,الربع الرابع,20214,منطقة الرياض,الرياض,إشبيلية,قطعة أرض-سكنى,19,19836382.05,2702.473872
22537,2018,1,الربع الأول,20181,منطقة الرياض,الرياض,إشبيلية,قطعة أرض-سكنى,13,13108949.4,2351.53972
22538,2021,1,الربع الأول,20211,منطقة الرياض,الرياض,إشبيلية,قطعة أرض-سكنى,21,16727204.96,2039.338006
22539,2020,2,الربع الثانى,20202,منطقة الرياض,الرياض,أم سليم,قطعة أرض-سكنى,1,60000.0,
22540,2019,3,الربع الثالث,20193,منطقة الرياض,الرياض,أم سليم,قطعة أرض-سكنى,1,250000.0,
22541,2018,4,الربع الرابع,20184,منطقة الرياض,الرياض,أم سليم,قطعة أرض-سكنى,1,75000.0,
22542,2018,1,الربع الأول,20181,منطقة الرياض,الرياض,أم سليم,قطعة أرض-سكنى,4,480000.0,
22543,2021,2,الربع الثانى,20212,منطقة الرياض,الرياض,,قطعة أرض-سكنى,6,4310000.0,1107.800019
22544,2020,3,الربع الثالث,20203,منطقة الرياض,الرياض,,قطعة أرض-سكنى,2,1284781.5,
22545,2019,4,الربع الرابع,20194,منطقة الرياض,الرياض,,قطعة أرض-سكنى,3,2040000.0,
22546,2019,1,الربع الأول,20191,منطقة الرياض,الرياض,,قطعة أرض-سكنى,2,1450000.0,
22547,2020,2,الربع الثانى,20202,منطقة الرياض,الرياض,المشرق,قطعة أرض-سكنى,2,25000.0,
22567,2019,3,الربع الثالث,20193,منطقة الرياض,الرياض,المشرق,قطعة أرض-سكنى,4,234000.0,
22568,2018,4,الربع الرابع,20184,منطقة الرياض,الرياض,المشرق,قطعة أرض-سكنى,3,150000.0,
22569,2019,2,الربع الثانى,20192,منطقة الرياض,الرياض,الملز,قطعة أرض-سكنى,17,11990000.0,1367.802843
22570,2018,3,الربع الثالث,20183,منطقة الرياض,الرياض,الملز,قطعة أرض-سكنى,13,7922108.0,930.929106
22571,2023,1,الربع الأول,20231,منطقة الرياض,الرياض,العريجاء الغربي,قطعة أرض-سكنى,25,21661201.05,2011.317494
22572,2023,1,الربع الأول,20231,منطقة الرياض,الرياض,المشرق,قطعة أرض-سكنى,57,29260000.0,558.98455
22573,2021,2,الربع الثانى,20212,منطقة الرياض,الرياض,الملز,قطعة أرض-سكنى,26,42469390.0,1641.912253
22574,2020,3,الربع الثالث,20203,منطقة الرياض,الرياض,الملز,قطعة أرض-سكنى,26,21813345.86,1514.09877
22575,2019,4,الربع الرابع,20194,منطقة الرياض,الرياض,الملز,قطعة أرض-سكنى,24,15838443.96,1386.285112
22576,2019,1,الربع الأول,20191,منطقة الرياض,الرياض,الملز,قطعة أرض-سكنى,28,23200061.58,1358.266317
22577,2018,2,الربع الثانى,20182,منطقة الرياض,الرياض,النزهة,قطعة أرض-سكنى,4,5160000.0,
22587,2022,2,الربع الثانى,20222,منطقة الرياض,الرياض,النزهة,قطعة أرض-سكنى,9,19375493.98,4089.732537
22588,2021,3,الربع الثالث,20213,منطقة الرياض,الرياض,النزهة,قطعة أرض-سكنى,9,21389501.0,3850.819981
22589,2020,4,الربع الرابع,20204,منطقة الرياض,الرياض,النزهة,قطعة أرض-سكنى,13,20262440.0,2845.489554
22590,2020,1,الربع الأول,20201,منطقة الرياض,الرياض,النزهة,قطعة أرض-سكنى,12,18708664.0,2871.590909
22657,2018,4,الربع الرابع,20184,منطقة الرياض,الرياض,الوزارات,قطعة أرض-سكنى,4,1625000.0,
22658,2018,1,الربع الأول,20181,منطقة الرياض,الرياض,الوزارات,قطعة أرض-سكنى,5,820000.0,
22659,2018,2,الربع الثانى,20182,منطقة الرياض,الرياض,,قطعة أرض-سكنى,2,2000000.0,
22660,2023,3,الربع الثالث,20233,منطقة الرياض,الرياض,,قطعة أرض-سكنى,56,71494240.5,3249.388034
22795,2018,2,الربع الثانى,20182,منطقة الرياض,الرياض,المحمدية,قطعة أرض-سكنى,6,31697500.0,3482.105987
22796,2023,2,الربع الثانى,20232,منطقة الرياض,الرياض,قرطبة,قطعة أرض-سكنى,52,89231295.74,4642.137904
22797,2022,3,الربع الثالث,20223,منطقة الرياض,الرياض,قرطبة,قطعة أرض-سكنى,49,84254319.75,3526.359303
22798,2021,4,الربع الرابع,20214,منطقة الرياض,الرياض,قرطبة,قطعة أرض-سكنى,84,95547779.38,3314.511611
22799,2021,1,الربع الأول,20211,منطقة الرياض,الرياض,قرطبة,قطعة أرض-سكنى,91,132194068.26,2789.61137
22804,2020,2,الربع الثانى,20202,منطقة الرياض,الرياض,قرطبة,قطعة أرض-سكنى,50,55570516.69,2662.469368
22805,2020,2,الربع الثانى,20202,منطقة الرياض,الرياض,الورود,قطعة أرض-سكنى,5,7615000.0,
22806,2019,3,الربع الثالث,20193,منطقة الرياض,الرياض,الورود,قطعة أرض-سكنى,7,10270000.0,2696.936542
22807,2018,4,الربع الرابع,20184,منطقة الرياض,الرياض,الورود,قطعة أرض-سكنى,6,8676250.0,2222.222222
22808,2018,1,الربع الأول,20181,منطقة الرياض,الرياض,الورود,قطعة أرض-سكنى,4,6198672.47,
22809,2023,1,الربع الأول,20231,منطقة الرياض,الرياض,القدس,قطعة أرض-سكنى,12,20679616.54,4158.512385
22810,2019,2,الربع الثانى,20192,منطقة الرياض,الرياض,المحمدية,قطعة أرض-سكنى,7,11166325.0,3604.136439
22811,2018,3,الربع الثالث,20183,منطقة الرياض,الرياض,المحمدية,قطعة أرض-سكنى,10,18660895.0,2547.826802
22814,2019,2,الربع الثانى,20192,منطقة الرياض,الرياض,القدس,قطعة أرض-سكنى,31,28124808.28,2173.819397
22815,2018,3,الربع الثالث,20183,منطقة الرياض,الرياض,القدس,قطعة أرض-سكنى,30,35556080.52,1945.441132
22816,2019,3,الربع الثالث,20193,منطقة الرياض,الرياض,قرطبة,قطعة أرض-سكنى,58,66097652.46,2393.778988
22817,2018,4,الربع الرابع,20184,منطقة الرياض,الرياض,قرطبة,قطعة أرض-سكنى,86,104065610.64,2299.574196
22818,2018,1,الربع الأول,20181,منطقة الرياض,الرياض,قرطبة,قطعة أرض-سكنى,69,74327013.43,2108.446225
22823,2021,2,الربع الثانى,20212,منطقة الرياض,الرياض,الورود,قطعة أرض-سكنى,20,52246302.0,3278.552216
22824,2023,3,الربع الثالث,20233,منطقة الرياض,الرياض,الورود,قطعة أرض-سكنى,10,34697400.0,4564.406655
22825,2022,4,الربع الرابع,20224,منطقة الرياض,الرياض,الورود,قطعة أرض-سكنى,14,28820933.33,4298.098541
22826,2022,1,الربع الأول,20221,منطقة الرياض,الرياض,الورود,قطعة أرض-سكنى,20,32321041.98,3633.151102
22827,2020,2,الربع الثانى,20202,منطقة الرياض,الرياض,المحمدية,قطعة أرض-سكنى,13,45114410.0,3532.040466
22828,2023,2,الربع الثانى,20232,منطقة الرياض,الرياض,المحمدية,قطعة أرض-سكنى,9,28897300.0,5492.310264
22834,2019,3,الربع الثالث,20193,منطقة الرياض,الرياض,المحمدية,قطعة أرض-سكنى,3,9777841.42,
22835,2022,3,الربع الثالث,20223,منطقة الرياض,الرياض,المحمدية,قطعة أرض-سكنى,9,26199546.87,4749.802446
22836,2018,4,الربع الرابع,20184,منطقة الرياض,الرياض,المحمدية,قطعة أرض-سكنى,13,21501343.05,3003.499885
22837,2021,4,الربع الرابع,20214,منطقة الرياض,الرياض,المحمدية,قطعة أرض-سكنى,5,26370000.0,
22838,2018,1,الربع الأول,20181,منطقة الرياض,الرياض,المحمدية,قطعة أرض-سكنى,7,20480000.0,2914.075097
22839,2021,1,الربع الأول,20211,منطقة الرياض,الرياض,المحمدية,قطعة أرض-سكنى,14,37764667.92,3436.92346
22840,2022,2,الربع الثانى,20222,منطقة الرياض,الرياض,القدس,قطعة أرض-سكنى,23,48317730.69,3726.256743
22841,2021,3,الربع الثالث,20213,منطقة الرياض,الرياض,القدس,قطعة أرض-سكنى,15,25207984.21,2835.198589
22842,2020,4,الربع الرابع,20204,منطقة الرياض,الرياض,القدس,قطعة أرض-سكنى,48,54232794.33,2570.359905
22913,2020,2,الربع الثانى,20202,منطقة الرياض,الرياض,الزاهر,قطعة أرض-سكنى,2,235000.0,
22914,2019,3,الربع الثالث,20193,منطقة الرياض,الرياض,الزاهر,قطعة أرض-سكنى,10,907500.0,131.746031
22915,2018,4,الربع الرابع,20184,منطقة الرياض,الرياض,الزاهر,قطعة أرض-سكنى,3,178000.0,
22916,2018,1,الربع الأول,20181,منطقة الرياض,الرياض,الزاهر,قطعة أرض-سكنى,3,143000.0,
22917,2020,2,الربع الثانى,20202,منطقة الرياض,الرياض,الزهرة,قطعة أرض-سكنى,19,9020000.0,1265.069672
22918,2019,3,الربع الثالث,20193,منطقة الرياض,الرياض,الزهرة,قطعة أرض-سكنى,15,8621248.35,1219.821012
22936,2018,4,الربع الرابع,20184,منطقة الرياض,الرياض,الزهرة,قطعة أرض-سكنى,12,6747900.0,1275.03852
22937,2018,1,الربع الأول,20181,منطقة الرياض,الرياض,الزهرة,قطعة أرض-سكنى,12,8547424.55,1026.744313
