,front,rooms,lounges,bathrooms,streetWidth,stairs,propertyAge,driverRoom,tent,patio,kitchen,outdoorRoom,garage,duplex,space,apartments,maidRoom,elevator,furnihsed,pool,basement,neighbourhood,location,price,square price
40782,شمالية,5,1,5,15.0,1,0,1,0,1,1,1,1,0,660,2,1,1,0,0,0,النرجس,شمال الرياض,5000000.0,7575.757576
40783,شمالية,5,2,5,18.0,1,0,0,1,1,1,1,1,0,300,0,1,0,0,0,0,عكاظ,جنوب الرياض,1050000.0,3500.0
40784,شرقية,5,3,5,20.0,1,0,1,0,1,1,0,1,0,315,0,1,1,0,0,0,النرجس,شمال الرياض,3400000.0,10793.65079
40786,جنوبية,4,3,5,25.0,0,0,0,1,1,1,1,1,1,300,0,1,0,0,0,0,طويق,غرب الرياض,1270000.0,4233.333333
40788,جنوبية,5,3,5,18.0,1,0,0,0,1,1,1,1,1,250,0,1,0,0,0,0,الدار البيضاء,جنوب الرياض,840000.0,3360.0
40789,شرقية,5,2,5,15.0,0,0,0,1,1,1,0,1,0,250,0,1,0,0,0,1,طيبة,جنوب الرياض,840000.0,3360.0
40790,غربية,5,2,4,20.0,0,0,0,0,0,1,0,1,1,220,0,1,0,0,0,0,الدار البيضاء,جنوب الرياض,820000.0,3727.272727
40793,شرقية,5,2,5,25.0,1,13,1,0,1,1,1,1,0,1237,0,1,0,0,0,0,الحمراء,شرق الرياض,6500000.0,5254.648343
40794,شرقية,5,4,5,18.0,0,0,1,0,1,1,0,1,0,300,0,1,1,0,0,0,المونسية,شرق الرياض,2900000.0,9666.666667
40798,غربية,5,2,5,20.0,1,0,1,1,1,1,1,1,0,300,0,0,0,0,1,0,طويق,غرب الرياض,1140000.0,3800.0
40799,شمالية غربية,5,2,5,20.0,0,28,1,1,1,1,0,1,0,750,0,1,0,0,0,0,الخليج,شرق الرياض,2300000.0,3066.666667
40801,شمالية,4,5,4,20.0,0,0,1,0,0,1,0,0,0,250,0,1,0,0,0,0,العارض,شمال الرياض,2300000.0,9200.0
40803,شمالية,4,2,4,20.0,1,0,0,0,0,1,0,0,0,300,1,0,0,0,0,0,الرمال,شرق الرياض,1300000.0,4333.333333
40804,غربية,5,2,5,20.0,1,6,1,0,1,1,1,1,0,450,0,1,0,0,0,0,الملقا,شمال الرياض,3800000.0,8444.444444
40805,جنوبية شرقية,5,2,5,16.0,1,0,0,1,1,1,1,1,0,300,1,1,0,0,0,0,طويق,غرب الرياض,1200000.0,4000.0
40806,جنوبية,5,1,5,18.0,1,0,0,1,1,1,1,1,0,300,2,1,0,0,0,0,اشبيلية,شرق الرياض,2170000.0,7233.333333
40807,شمالية,5,3,5,20.0,1,0,0,0,1,1,1,1,0,450,0,1,0,0,0,0,المهدية,غرب الرياض,3200000.0,7111.111111
40808,جنوبية غربية,5,2,5,20.0,1,0,0,0,0,1,0,1,1,200,0,1,0,0,0,0,المهدية,غرب الرياض,1700000.0,8500.0
40812,غربية,6,2,5,15.0,0,28,0,0,1,0,0,1,0,312,0,0,0,0,0,0,الحزم,غرب الرياض,910000.0,2916.666667
40815,شرقية,4,5,5,18.0,1,0,1,0,1,1,1,1,0,240,1,1,0,0,0,0,الرمال,شرق الرياض,1350000.0,5625.0
40818,شمالية,5,3,5,20.0,0,0,0,1,1,1,1,1,1,300,0,0,0,1,0,0,طويق,غرب الرياض,1350000.0,4500.0
40821,شمالية,5,2,5,20.0,0,0,0,1,1,1,1,1,0,320,0,0,0,0,0,0,الشفا,جنوب الرياض,1090000.0,3406.25
40823,جنوبية,4,2,5,15.0,1,0,0,1,1,1,1,1,1,300,0,0,1,0,0,0,عكاظ,جنوب الرياض,980000.0,3266.666667
40824,شرقية,4,2,3,20.0,1,6,0,1,1,1,1,1,0,380,0,1,0,0,0,0,طويق,غرب الرياض,1150000.0,3026.315789
40825,شمالية,5,4,5,20.0,0,0,0,1,1,1,0,1,0,300,0,1,0,0,0,0,الحزم,غرب الرياض,1250000.0,4166.666667
40827,جنوبية,4,2,4,15.0,1,0,0,0,1,1,1,1,0,250,1,0,0,0,0,0,الرمال,شرق الرياض,1400000.0,5600.0
40828,شمالية,4,2,5,25.0,1,0,1,1,1,1,0,1,0,800,0,1,0,0,0,0,الملقا,شمال الرياض,7800000.0,9750.0
40829,غربية,5,2,5,15.0,1,0,0,1,1,1,1,1,1,200,0,1,0,0,0,0,العريجاء الغربية,غرب الرياض,1000000.0,5000.0
40835,شمالية,4,1,4,15.0,1,0,1,0,1,1,0,1,1,250,0,1,0,0,0,0,العارض,شمال الرياض,2000000.0,8000.0
40837,جنوبية,5,3,5,25.0,1,0,0,1,1,1,1,1,1,250,0,1,0,0,0,0,بدر,جنوب الرياض,930000.0,3720.0
40839,شمالية,3,3,5,15.0,1,0,1,1,1,1,1,1,0,281,2,1,1,0,0,0,الرمال,شرق الرياض,1450000.0,5160.142349
40841,غربية,7,3,5,25.0,1,30,1,1,1,1,1,1,0,625,0,1,0,0,0,0,غرناطة,شرق الرياض,2350000.0,3760.0
40842,شمالية,5,3,5,13.0,1,0,0,1,1,1,1,1,0,250,0,1,0,0,0,0,سلطانة,غرب الرياض,1000000.0,4000.0
40843,شمالية شرقية,5,2,5,25.0,0,0,0,1,1,1,0,1,1,200,0,1,0,1,0,0,طويق,غرب الرياض,1100000.0,5500.0
40845,شرقية,4,2,4,15.0,1,0,1,0,1,1,1,1,0,264,0,1,1,0,0,0,النرجس,شمال الرياض,2800000.0,10606.06061
40849,شمالية,5,1,5,20.0,0,0,1,0,0,1,0,0,0,300,1,1,1,0,0,0,المونسية,شرق الرياض,2300000.0,7666.666667
40850,جنوبية,5,2,5,15.0,0,10,1,1,1,1,1,1,0,870,0,1,0,0,1,0,الوادي,شمال الرياض,4200000.0,4827.586207
40851,شرقية,3,-1,2,5.0,0,0,0,0,0,1,0,0,0,250,0,0,0,0,0,0,العارض,شمال الرياض,2400000.0,9600.0
40853,شرقية,4,2,5,20.0,0,0,0,1,1,1,1,1,1,300,0,1,0,0,0,0,طويق,غرب الرياض,1150000.0,3833.333333
40857,غربية,5,3,4,20.0,1,0,1,0,1,1,1,1,0,276,1,1,1,0,0,0,العارض,شمال الرياض,2400000.0,8695.652174
40861,جنوبية شرقية,5,1,5,20.0,1,0,1,0,1,1,1,1,0,900,3,1,0,0,1,0,العارض,شمال الرياض,3900000.0,4333.333333
40863,غربية,4,1,5,15.0,0,0,0,0,0,1,1,1,0,300,2,1,0,0,0,0,الرمال,شرق الرياض,1500000.0,5000.0
40868,جنوبية,5,2,5,20.0,1,0,0,0,1,1,0,1,0,300,1,1,1,0,0,0,قرطبة,شرق الرياض,2800000.0,9333.333333
40871,شمالية شرقية,5,3,5,20.0,1,0,0,0,1,1,1,1,0,265,1,1,1,0,0,0,القادسية,شرق الرياض,1650000.0,6226.415094
40874,شرقية,3,2,3,15.0,1,5,1,1,1,1,0,1,0,450,1,0,0,1,0,0,طويق,غرب الرياض,1500000.0,3333.333333
40876,جنوبية,4,2,3,18.0,1,0,0,1,1,1,1,1,0,277,1,1,0,0,0,0,المونسية,شرق الرياض,2350000.0,8483.754513
40878,شمالية,4,2,5,20.0,1,0,0,1,1,1,1,1,0,312,1,0,0,0,1,0,Unknown,جنوب الرياض,1170000.0,3750.0
40879,جنوبية,5,5,5,18.0,1,1,1,1,1,1,1,1,0,312,0,1,0,1,0,0,الرمال,شرق الرياض,2000000.0,6410.25641
40882,شمالية شرقية,4,2,5,18.0,1,0,0,0,0,1,0,1,0,260,1,1,0,0,0,0,الرمال,شرق الرياض,1450000.0,5576.923077
40883,جنوبية,4,3,5,20.0,1,0,0,1,1,1,1,1,1,280,0,1,0,0,0,0,ديراب,غرب الرياض,1150000.0,4107.142857
40885,جنوبية,4,4,4,20.0,1,0,1,0,1,1,1,1,0,535,0,1,1,0,0,1,العارض,شمال الرياض,5000000.0,9345.794393
40886,شمالية,7,2,5,14.0,1,0,1,0,1,1,1,1,0,312,0,1,1,0,0,0,النرجس,شمال الرياض,2500000.0,8012.820513
40887,شرقية,4,5,4,18.0,1,0,0,1,1,1,1,1,0,288,0,1,1,0,0,0,المونسية,شرق الرياض,2000000.0,6944.444444
40889,شمالية شرقية,5,1,5,21.0,0,0,0,1,1,1,0,1,1,200,0,1,0,0,0,0,طويق,غرب الرياض,980000.0,4900.0
40890,جنوبية,4,3,5,14.0,1,5,1,0,1,1,0,1,0,374,2,1,0,0,0,0,الرمال,شرق الرياض,1890000.0,5053.475936
40892,جنوبية,6,2,5,15.0,0,0,0,1,1,1,0,1,0,312,1,1,0,0,0,0,المونسية,شرق الرياض,2100000.0,6730.769231
40894,غربية,4,2,5,20.0,0,0,0,0,1,1,1,1,0,250,0,1,1,0,0,0,طويق,غرب الرياض,1050000.0,4200.0
40895,شرقية,4,3,5,21.0,1,0,1,1,1,1,0,1,0,312,1,1,0,0,0,0,طويق,غرب الرياض,1450000.0,4647.435897
40896,شمالية,5,2,5,15.0,1,0,0,0,1,1,1,1,0,300,0,1,0,0,1,0,الرمال,شرق الرياض,1095000.0,3650.0
40898,شرقية,5,2,5,15.0,1,0,0,1,0,1,0,1,1,250,0,1,0,0,0,0,بدر,جنوب الرياض,980000.0,3920.0
40900,شمالية شرقية,4,3,5,20.0,0,0,0,1,1,1,0,1,0,450,0,0,0,1,0,0,ظهرة لبن,غرب الرياض,1600000.0,3555.555556
40903,غربية,5,3,5,15.0,1,10,1,0,1,1,1,1,0,560,2,1,0,1,0,0,الياسمين,شمال الرياض,4400000.0,7857.142857
40905,جنوبية,5,2,5,20.0,1,0,0,1,1,1,1,1,0,310,1,1,0,0,0,0,طويق,غرب الرياض,1380000.0,4451.612903
40906,جنوبية,5,2,5,18.0,1,0,0,1,1,1,1,1,1,235,0,1,0,0,0,0,Unknown,غرب الرياض,1130000.0,4808.510638
40909,شمالية,3,1,4,15.0,0,0,0,1,1,1,0,1,0,300,0,0,0,0,0,0,طويق,غرب الرياض,1050000.0,3500.0
40915,شرقية,4,2,5,15.0,1,0,0,0,0,1,0,1,1,240,1,1,0,0,0,0,الندوة,شرق الرياض,1350000.0,5625.0
40919,شمالية,5,3,5,15.0,1,0,0,1,1,1,0,1,0,375,2,1,0,0,0,0,طويق,غرب الرياض,1650000.0,4400.0
40925,جنوبية غربية,7,2,5,15.0,1,0,0,1,1,1,1,1,1,255,0,1,0,0,0,0,الحزم,غرب الرياض,1250000.0,4901.960784
40927,جنوبية غربية,5,3,5,15.0,1,0,1,0,1,1,1,1,0,400,0,1,1,0,0,0,الياسمين,شمال الرياض,4600000.0,11500.0
40928,جنوبية,5,2,5,18.0,1,0,0,1,1,1,1,1,0,225,1,0,0,0,0,0,الرمال,شرق الرياض,1370000.0,6088.888889
40931,غربية,4,3,4,20.0,1,0,1,1,1,1,0,1,0,300,1,0,0,0,0,0,طويق,غرب الرياض,1250000.0,4166.666667
40932,جنوبية,5,2,5,18.0,1,0,0,0,0,1,1,1,1,275,0,0,0,0,0,0,بدر,جنوب الرياض,950000.0,3454.545455
40933,جنوبية,4,4,3,20.0,1,0,1,1,1,1,1,1,0,240,0,1,1,1,1,0,المونسية,شرق الرياض,1850000.0,7708.333333
40934,شرقية,5,5,5,20.0,1,0,0,1,1,1,1,1,0,360,1,1,0,0,0,0,بدر,جنوب الرياض,1160000.0,3222.222222
40935,جنوبية,5,2,5,15.0,1,4,1,0,0,1,1,1,0,375,0,1,1,0,1,0,الندى,شمال الرياض,3100000.0,8266.666667
40937,شرقية,4,2,5,15.0,1,5,1,0,1,1,0,1,1,200,0,1,0,0,0,0,العارض,شمال الرياض,1750000.0,8750.0
40938,جنوبية,4,3,5,15.0,1,4,1,1,1,1,1,1,0,600,0,1,1,1,0,1,الملقا,شمال الرياض,5500000.0,9166.666667
40940,جنوبية,4,2,5,15.0,0,0,1,0,0,1,0,0,0,304,0,1,1,0,0,0,الياسمين,شمال الرياض,3400000.0,11184.21053
40941,جنوبية,4,2,5,18.0,0,0,1,0,1,1,0,1,0,400,2,1,0,0,0,0,الملك خالد الدولي,شمال الرياض,2500000.0,6250.0
40942,شمالية,5,3,4,20.0,0,0,1,0,0,1,1,1,1,300,0,1,0,1,0,0,عكاظ,جنوب الرياض,1050000.0,3500.0
40943,جنوبية,4,2,2,15.0,0,0,1,0,0,1,1,1,0,300,0,1,1,0,1,0,الندى,شمال الرياض,3500000.0,11666.66667
40944,شمالية,5,2,5,20.0,1,0,0,1,1,1,1,1,0,375,2,1,1,0,0,0,الرمال,شرق الرياض,1850000.0,4933.333333
40945,جنوبية,4,2,5,15.0,1,0,1,0,0,1,1,1,0,276,0,1,0,0,1,0,العارض,شمال الرياض,2450000.0,8876.811594
40947,شرقية,5,2,5,17.0,1,0,1,0,0,1,1,1,0,348,3,1,1,0,0,0,المونسية,شرق الرياض,2300000.0,6609.195402
40949,شمالية,4,3,4,15.0,1,0,1,0,0,1,0,1,0,230,1,1,0,0,0,0,الخليج,شرق الرياض,1750000.0,7608.695652
40950,جنوبية,7,4,5,20.0,1,0,0,1,1,1,1,1,1,300,1,1,0,0,0,0,الرمال,شرق الرياض,1600000.0,5333.333333
40952,شرقية,5,4,4,15.0,1,0,1,0,1,1,1,1,0,375,2,1,1,0,0,0,الياسمين,شمال الرياض,3720000.0,9920.0
40954,شرقية,4,2,4,15.0,1,0,1,1,1,1,1,1,1,250,0,1,0,1,0,0,العارض,شمال الرياض,2400000.0,9600.0
40956,شمالية,5,1,5,18.0,1,0,0,1,1,1,1,1,0,312,1,0,0,0,0,0,الحزم,غرب الرياض,1250000.0,4006.410256
40957,شمالية,5,4,4,20.0,1,0,0,1,1,1,1,1,1,300,0,1,1,0,0,0,عكاظ,جنوب الرياض,1080000.0,3600.0
40958,جنوبية,6,3,5,16.0,1,1,1,1,1,1,1,1,0,450,3,1,0,1,0,0,العارض,شمال الرياض,3800000.0,8444.444444
40959,شرقية,5,2,5,18.0,0,7,0,0,1,1,1,0,0,350,2,0,0,0,0,0,الدار البيضاء,جنوب الرياض,1080000.0,3085.714286
40960,غربية,4,2,5,26.0,1,9,1,1,1,1,1,1,0,1237,2,1,1,1,0,1,الحمراء,شرق الرياض,8000000.0,6467.259499
40963,شمالية شرقية,4,2,2,20.0,0,35,0,1,1,1,0,1,0,525,1,0,0,0,0,0,Unknown,شرق الرياض,1200000.0,2285.714286
40964,شرقية,4,2,4,20.0,1,0,0,1,1,1,1,0,1,340,0,0,0,0,0,0,طيبة,جنوب الرياض,1100000.0,3235.294118
40967,شرقية,4,3,5,20.0,0,0,0,0,1,1,1,1,1,200,0,1,0,0,0,0,الحزم,غرب الرياض,900000.0,4500.0
40971,شمالية,7,2,5,20.0,1,0,0,1,1,1,0,1,1,300,0,0,0,0,0,0,عكاظ,جنوب الرياض,1050000.0,3500.0
40974,جنوبية,7,1,5,15.0,0,0,1,1,1,1,1,1,0,375,3,1,0,0,0,0,طويق,غرب الرياض,1100000.0,2933.333333
40975,غربية,4,3,5,18.0,1,0,0,1,1,1,1,1,0,312,1,1,0,0,0,0,الرمال,شرق الرياض,1400000.0,4487.179487
40976,شرقية,4,2,5,15.0,1,0,0,1,1,1,1,1,1,295,0,1,0,0,0,0,بدر,جنوب الرياض,950000.0,3220.338983
40977,شمالية شرقية,5,3,5,16.0,0,0,0,0,1,1,0,1,1,250,0,1,0,0,0,0,بدر,جنوب الرياض,850000.0,3400.0
40979,جنوبية,5,2,5,15.0,0,5,0,1,1,1,1,1,0,455,3,0,0,0,0,0,الرمال,شرق الرياض,1700000.0,3736.263736
40982,غربية,5,3,5,15.0,1,0,0,0,1,1,0,1,1,300,0,0,0,0,0,0,عكاظ,جنوب الرياض,1000150.0,3333.833333
40986,شمالية,5,2,5,18.0,0,0,0,1,1,1,1,1,0,300,1,1,0,0,0,0,الرمال,شرق الرياض,1350000.0,4500.0
40987,جنوبية,4,3,3,17.0,1,0,0,1,1,1,1,1,1,200,0,1,0,0,0,0,البديعة,غرب الرياض,1050000.0,5250.0
40988,شمالية,4,1,3,15.0,0,0,1,0,1,1,1,1,0,312,2,1,0,0,0,0,الرمال,شرق الرياض,1850000.0,5929.487179
40990,شمالية,4,2,5,15.0,1,1,0,1,1,1,1,1,1,295,0,0,0,0,0,0,بدر,جنوب الرياض,1100000.0,3728.813559
40993,شرقية,4,2,5,18.0,1,3,0,0,1,1,1,1,0,224,1,1,0,0,0,0,الجنادرية,شرق الرياض,1050000.0,4687.5
40995,جنوبية,5,3,5,20.0,1,0,0,1,1,1,0,1,0,360,2,1,1,0,0,0,عكاظ,جنوب الرياض,1300000.0,3611.111111
40996,جنوبية,4,2,3,15.0,0,0,1,0,0,1,1,1,0,200,0,1,1,0,0,0,النرجس,شمال الرياض,2650000.0,13250.0
41002,غربية,5,4,5,20.0,1,0,0,1,1,1,0,1,1,200,0,1,0,0,0,0,طويق,غرب الرياض,1050000.0,5250.0
41003,شرقية,4,2,4,20.0,1,0,0,0,1,1,1,1,0,250,1,0,0,0,0,0,طويق,غرب الرياض,1250000.0,5000.0
41004,شرقية,7,2,5,20.0,1,0,0,0,1,1,0,1,0,250,0,1,0,0,0,0,الرمال,شرق الرياض,1250000.0,5000.0
41005,شمالية,5,1,4,20.0,0,0,0,0,1,1,1,1,0,300,0,0,0,0,0,0,عكاظ,جنوب الرياض,750000.0,2500.0
41007,جنوبية,7,1,5,15.0,0,9,1,1,1,1,1,1,0,375,2,1,0,0,0,0,اشبيلية,شرق الرياض,2200000.0,5866.666667
41008,غربية,4,2,4,20.0,1,0,0,1,1,1,1,1,1,260,0,1,0,1,0,0,طيبة,جنوب الرياض,900000.0,3461.538462
41009,غربية,7,1,4,15.0,1,0,0,0,0,1,0,0,0,200,1,0,0,0,0,0,الجنادرية,شرق الرياض,1150000.0,5750.0
41010,شمالية,5,3,5,20.0,1,0,1,0,1,1,0,1,0,312,1,1,0,0,0,0,الرمال,شرق الرياض,1650000.0,5288.461538
41014,شرقية,5,2,5,21.0,1,0,0,1,1,1,1,1,1,350,0,1,0,0,1,0,عكاظ,جنوب الرياض,1160000.0,3314.285714
41017,شمالية شرقية,4,4,4,20.0,0,0,0,1,1,1,1,1,1,270,0,0,1,0,0,0,ظهرة لبن,غرب الرياض,1550000.0,5740.740741
41018,جنوبية,7,3,5,15.0,1,0,1,0,1,1,1,1,0,533,0,1,1,0,1,0,النرجس,شمال الرياض,5500000.0,10318.94934
41020,شمالية,5,2,5,20.0,1,0,0,1,1,1,1,1,0,330,1,0,0,0,0,0,الحزم,غرب الرياض,1300000.0,3939.393939
41022,شرقية,5,2,4,15.0,1,8,1,0,0,1,1,1,0,400,3,1,0,0,0,0,النهضة,شرق الرياض,2500000.0,6250.0
41023,شمالية غربية,5,1,5,15.0,1,7,0,0,0,1,0,0,0,375,2,0,0,0,0,0,طويق,غرب الرياض,1250000.0,3333.333333
41027,جنوبية غربية,4,2,5,21.0,1,0,1,1,1,1,0,1,0,460,2,0,0,0,0,0,المهدية,غرب الرياض,3000000.0,6521.73913
41028,شمالية,4,2,4,18.0,1,0,1,0,1,1,1,1,0,300,0,1,1,0,0,0,النرجس,شمال الرياض,3000000.0,10000.0
41030,جنوبية,5,1,5,20.0,1,0,0,1,1,1,1,1,1,250,1,1,0,0,0,0,طويق,غرب الرياض,1250000.0,5000.0
41035,شمالية,4,3,5,18.0,0,0,0,1,1,1,1,1,0,310,1,1,0,1,1,0,طويق,غرب الرياض,1400000.0,4516.129032
41036,جنوبية غربية,5,1,5,20.0,0,0,0,1,1,1,1,1,0,225,0,0,0,0,0,0,بدر,جنوب الرياض,880000.0,3911.111111
41042,جنوبية,5,1,4,20.0,0,0,0,0,1,1,0,1,0,361,0,0,0,0,0,0,طيبة,جنوب الرياض,750000.0,2077.562327
41043,شمالية,4,1,5,20.0,0,0,0,1,1,1,0,1,0,200,1,1,0,0,0,0,العريجاء الوسطى,غرب الرياض,1050000.0,5250.0
41045,شمالية,5,3,5,19.0,0,0,0,0,1,1,1,1,1,250,0,1,0,0,0,0,طويق,غرب الرياض,990000.0,3960.0
41046,شمالية,5,3,5,20.0,0,0,0,1,1,1,1,1,1,412,0,1,0,1,0,0,عكاظ,جنوب الرياض,1250000.0,3033.980583
41047,جنوبية غربية,4,2,5,20.0,1,0,0,0,0,1,1,1,0,322,2,1,1,0,0,0,اليرموك,شرق الرياض,2550000.0,7919.254658
41049,جنوبية,4,2,5,22.0,1,0,0,0,1,1,0,1,1,200,0,1,0,0,0,0,طويق,غرب الرياض,980000.0,4900.0
41050,شرقية,5,4,5,20.0,1,0,1,0,1,1,0,1,0,375,0,1,0,0,0,0,طويق,غرب الرياض,1250000.0,3333.333333
41052,شمالية غربية,5,-1,5,20.0,1,0,1,0,1,1,1,1,0,750,2,1,0,0,0,0,المونسية,شرق الرياض,5300000.0,7066.666667
41053,جنوبية غربية,5,1,3,15.0,0,8,0,0,1,1,0,1,0,375,2,0,0,0,0,0,العزيزية,جنوب الرياض,1250000.0,3333.333333
41054,غربية,6,2,4,20.0,1,0,0,1,1,1,0,1,0,375,0,1,1,0,0,0,ظهرة لبن,غرب الرياض,3000000.0,8000.0
41055,شرقية,4,3,5,20.0,0,0,0,0,0,1,1,1,0,375,1,1,1,0,0,0,اليرموك,شرق الرياض,2400000.0,6400.0
41056,جنوبية,7,3,5,30.0,1,0,1,0,1,1,1,1,0,600,2,1,1,0,0,0,الرمال,شرق الرياض,2900000.0,4833.333333
41059,جنوبية,5,3,5,18.0,1,0,0,1,1,1,1,1,1,265,0,1,0,0,0,0,بدر,جنوب الرياض,900000.0,3396.226415
41060,شرقية,4,2,5,15.0,1,0,1,1,1,1,1,1,0,360,2,1,1,0,0,0,النهضة,شرق الرياض,2250000.0,6250.0
41062,جنوبية,5,4,4,20.0,1,0,0,0,0,1,0,0,0,312,1,1,0,0,0,0,النهضة,شرق الرياض,2250000.0,7211.538462
41063,شمالية,4,2,4,20.0,1,0,0,0,0,1,0,0,0,200,0,0,1,0,0,0,القيروان,شمال الرياض,2600000.0,13000.0
41065,جنوبية,4,3,5,20.0,1,0,0,0,1,1,1,1,0,580,2,1,1,0,1,0,المونسية,شرق الرياض,3900000.0,6724.137931
41066,شرقية,6,5,5,25.0,1,0,1,0,1,1,1,1,0,800,0,1,1,0,1,0,الملقا,شمال الرياض,12000000.0,15000.0
41071,شرقية,4,-1,4,20.0,0,0,0,1,1,1,1,1,1,242,0,1,0,0,0,0,طيبة,جنوب الرياض,780000.0,3223.140496
41072,شرقية,4,2,4,20.0,0,0,0,0,0,1,0,0,0,375,2,0,0,0,0,0,طويق,غرب الرياض,1550000.0,4133.333333
41074,شرقية,5,2,1,20.0,1,0,0,0,1,1,1,1,1,228,0,0,0,0,0,0,الحزم,غرب الرياض,1089000.0,4776.315789
41076,شرقية,6,3,5,25.0,1,0,0,0,1,1,0,0,0,455,1,1,0,0,1,1,الملقا,شمال الرياض,4500000.0,9890.10989
41077,شمالية,5,2,5,15.0,1,0,0,1,1,1,1,1,0,312,1,1,0,1,0,0,الحزم,غرب الرياض,1200000.0,3846.153846
41079,شمالية,5,3,4,20.0,0,0,0,1,1,1,1,1,1,250,0,1,0,0,0,0,طيبة,جنوب الرياض,850000.0,3400.0
41080,شمالية,4,2,4,15.0,1,0,0,0,1,1,0,1,0,240,1,1,0,0,0,0,الرمال,شرق الرياض,1250000.0,5208.333333
41082,جنوبية,4,2,2,20.0,1,0,1,0,1,1,1,1,0,300,0,1,0,0,1,0,النرجس,شمال الرياض,3150000.0,10500.0
41085,شرقية,7,4,5,30.0,0,0,0,0,0,1,0,0,0,625,4,0,0,0,0,0,النسيم الغربي,شرق الرياض,1100000.0,1760.0
41086,جنوبية,5,3,5,20.0,1,0,0,1,1,1,1,1,0,300,1,1,0,0,0,0,Unknown,غرب الرياض,1200000.0,4000.0
41087,جنوبية,4,2,4,15.0,1,0,0,0,1,1,0,1,0,450,0,1,0,0,0,0,المهدية,غرب الرياض,2000000.0,4444.444444
41088,شمالية,4,2,4,19.0,0,0,0,1,1,1,0,1,1,200,0,0,0,0,0,0,شبرا,غرب الرياض,1050000.0,5250.0
41089,شمالية,3,2,2,20.0,0,0,1,1,1,1,0,1,0,399,2,0,0,1,0,0,طويق,غرب الرياض,1300000.0,3258.145363
41092,شرقية,5,3,4,20.0,1,0,1,0,1,1,0,1,1,240,0,1,0,0,0,0,طويق,غرب الرياض,1050000.0,4375.0
41094,جنوبية,4,2,3,20.0,1,0,0,1,1,1,0,1,1,300,0,0,0,1,0,0,طويق,غرب الرياض,1150000.0,3833.333333
41095,شمالية,7,3,3,15.0,0,5,1,1,1,1,1,1,0,480,3,1,0,0,0,0,اليرموك,شرق الرياض,2850000.0,5937.5
41096,جنوبية,4,2,5,20.0,0,0,0,1,1,1,1,1,1,250,0,1,0,0,0,0,نمار,غرب الرياض,1150000.0,4600.0
41098,ثلاث شوارع,5,2,5,15.0,1,27,1,0,1,1,1,1,0,749,0,1,0,1,1,0,الربوة,وسط الرياض,3500000.0,4672.897196
41099,جنوبية غربية,5,3,5,20.0,1,0,1,0,1,1,1,1,0,303,0,1,0,0,0,0,طيبة,جنوب الرياض,950000.0,3135.313531
41100,شمالية,4,2,4,15.0,1,0,1,0,1,1,0,1,0,360,2,1,0,0,0,0,الخليج,شرق الرياض,2200000.0,6111.111111
41101,جنوبية,5,2,5,15.0,0,13,1,0,1,1,1,1,0,525,3,1,0,0,0,0,اشبيلية,شرق الرياض,2500000.0,4761.904762
41102,غربية,4,2,5,20.0,1,0,0,1,1,1,1,1,0,300,1,1,0,1,0,0,بدر,جنوب الرياض,1150000.0,3833.333333
41103,شرقية,5,4,4,15.0,1,0,1,1,1,1,1,1,0,386,1,1,1,0,0,0,المهدية,غرب الرياض,2300000.0,5958.549223
41105,غربية,5,2,5,25.0,1,0,0,1,0,1,0,1,1,350,0,1,0,0,0,0,عكاظ,جنوب الرياض,1100000.0,3142.857143
41107,شرقية,7,3,5,15.0,1,0,0,1,1,1,0,1,0,340,1,1,0,0,0,0,Unknown,غرب الرياض,1300000.0,3823.529412
41108,شمالية,4,2,5,15.0,0,0,0,1,1,1,1,1,1,300,0,0,0,0,1,0,عكاظ,جنوب الرياض,1050000.0,3500.0
41112,شمالية,5,2,5,20.0,1,0,0,1,1,1,1,1,1,300,0,1,0,0,1,0,طويق,غرب الرياض,1170000.0,3900.0
41117,جنوبية,5,3,5,16.0,1,0,0,1,1,1,1,1,1,300,0,0,0,0,0,0,طويق,غرب الرياض,1250000.0,4166.666667
41119,جنوبية,4,2,5,20.0,1,0,0,0,1,1,1,1,0,264,1,1,0,0,0,0,المونسية,شرق الرياض,1850000.0,7007.575758
41121,شمالية شرقية,4,2,5,20.0,1,0,0,1,1,1,1,1,0,216,0,1,0,0,0,0,العارض,شمال الرياض,2600000.0,12037.03704
41127,غربية,4,2,5,15.0,0,0,0,0,1,1,1,1,1,250,0,1,0,0,0,0,بدر,جنوب الرياض,920000.0,3680.0
41128,شمالية,3,1,2,20.0,1,0,0,0,0,1,0,1,0,300,0,1,0,0,0,0,العارض,شمال الرياض,2600000.0,8666.666667
41129,غربية,6,1,5,20.0,1,1,0,1,1,1,1,1,0,360,3,0,0,0,0,0,ظهرة لبن,غرب الرياض,1600000.0,4444.444444
41130,شمالية,4,2,5,20.0,0,0,0,0,1,1,1,1,1,200,0,1,1,0,0,0,ظهرة لبن,غرب الرياض,1300000.0,6500.0
41131,شرقية,4,2,3,20.0,1,0,0,0,0,1,1,1,0,450,2,1,0,0,0,0,طويق,غرب الرياض,2100000.0,4666.666667
41135,شرقية,5,3,5,20.0,1,0,0,0,1,1,0,1,0,375,2,0,0,0,0,0,طويق,غرب الرياض,1500000.0,4000.0
